iter	Passed	Remaining
3223	45113	24851
3224	45124	24835
3225	45134	24819
3226	45145	24804
3227	45156	24788
3228	45166	24772
3229	45178	24757
3230	45188	24741
3231	45198	24725
3232	45210	24709
3233	45221	24694
3234	45232	24678
3235	45244	24663
3236	45256	24648
3237	45267	24632
3238	45279	24617
3239	45290	24602
3240	45300	24586
3241	45312	24571
3242	45323	24555
3243	45334	24539
3244	45345	24524
3245	45356	24508
3246	45367	24493
3247	45378	24477
3248	45388	24461
3249	45400	24446
3250	45411	24430
3251	45422	24415
3252	45433	24399
3253	45444	24383
3254	45455	24368
3255	45466	24352
3256	45477	24337
3257	45488	24321
3258	45499	24306
3259	45510	24290
3260	45521	24275
3261	45532	24259
3262	45543	24244
3263	45553	24228
3264	45564	24212
3265	45575	24197
3266	45586	24181
3267	45600	24167
3268	45612	24152
3269	45624	24137
3270	45640	24124
3271	45651	24109
3272	45662	24093
3273	45673	24078
3274	45684	24062
3275	45695	24047
3276	45706	24031
3277	45717	24016
3278	45729	24001
3279	45740	23985
3280	45751	23970
3281	45763	23955
3282	45774	23939
3283	45784	23924
3284	45795	23908
3285	45806	23893
3286	45817	23877
3287	45828	23861
3288	45838	23846
3289	45849	23830
3290	45860	23815
3291	45871	23799
3292	45881	23783
3293	45893	23768
3294	45903	23752
3295	45914	23737
3296	45924	23721
3297	45935	23705
3298	45945	23690
3299	45956	23674
3300	45967	23659
3301	45978	23643
3302	45989	23628
3303	46000	23612
3304	46010	23597
3305	46021	23581
3306	46032	23566
3307	46044	23551
3308	46054	23535
3309	46066	23520
3310	46077	23505
3311	46088	23489
3312	46098	23473
3313	46109	23458
3314	46120	23442
3315	46131	23427
3316	46142	23412
3317	46154	23397
3318	46166	23382
3319	46177	23366
3320	46189	23352
3321	46201	23337
3322	46212	23321
3323	46227	23308
3324	46239	23293
3325	46254	23280
3326	46268	23266
3327	46280	23251
3328	46292	23236
3329	46304	23221
3330	46315	23206
3331	46326	23191
3332	46338	23176
3333	46350	23161
3334	46361	23146
3335	46372	23130
3336	46385	23116
3337	46396	23100
3338	46407	23085
3339	46419	23070
3340	46432	23056
3341	46444	23041
3342	46455	23026
3343	46467	23011
3344	46479	22996
3345	46492	22982
3346	46505	22967
3347	46517	22953
3348	46529	22938
3349	46540	22922
3350	46551	22907
3351	46563	22892
3352	46575	22878
3353	46587	22862
3354	46600	22848
3355	46611	22833
3356	46623	22818
3357	46634	22803
3358	46645	22788
3359	46657	22773
3360	46668	22758
3361	46680	22743
3362	46691	22728
3363	46703	22713
3364	46714	22697
3365	46726	22682
3366	46737	22667
3367	46749	22652
3368	46761	22637
3369	46772	22622
3370	46783	22607
3371	46795	22592
3372	46806	22577
3373	46817	22562
3374	46829	22547
3375	46841	22532
3376	46852	22517
3377	46865	22503
3378	46876	22487
3379	46888	22472
3380	46899	22457
3381	46910	22442
3382	46921	22427
3383	46932	22412
3384	46943	22396
3385	46954	22381
3386	46964	22366
3387	46975	22350
3388	46986	22335
3389	46996	22319
3390	47007	22304
3391	47017	22289
3392	47029	22274
3393	47039	22258
3394	47051	22243
3395	47062	22228
3396	47073	22213
3397	47084	22198
3398	47095	22183
3399	47106	22167
3400	47117	22152
3401	47128	22137
3402	47139	22122
3403	47149	22106
3404	47160	22091
3405	47171	22076
3406	47182	22060
3407	47193	22046
3408	47205	22031
3409	47217	22016
3410	47229	22001
3411	47242	21987
3412	47253	21972
3413	47264	21957
3414	47275	21941
3415	47286	21926
3416	47297	21911
3417	47308	21896
3418	47319	21881
3419	47331	21866
3420	47342	21851
3421	47353	21836
3422	47364	21820
3423	47374	21805
3424	47384	21790
3425	47395	21774
3426	47406	21759
3427	47416	21744
3428	47427	21728
3429	47439	21714
3430	47451	21699
3431	47462	21684
3432	47472	21669
3433	47484	21654
3434	47494	21638
3435	47505	21623
3436	47515	21608
3437	47526	21592
3438	47537	21577
3439	47547	21562
3440	47557	21546
3441	47568	21531
3442	47581	21517
3443	47592	21502
3444	47602	21486
3445	47613	21471
3446	47624	21456
3447	47634	21441
3448	47645	21425
3449	47655	21410
3450	47666	21395
3451	47677	21380
3452	47688	21365
3453	47699	21350
3454	47709	21334
3455	47721	21319
3456	47731	21304
3457	47743	21289
3458	47754	21274
3459	47765	21259
3460	47776	21244
3461	47787	21229
3462	47800	21215
3463	47811	21200
3464	47822	21185
3465	47833	21170
3466	47844	21155
3467	47854	21139
3468	47865	21124
3469	47876	21109
3470	47887	21094
3471	47898	21079
3472	47911	21065
3473	47923	21051
3474	47934	21035
3475	47945	21020
3476	47955	21005
3477	47966	20990
3478	47978	20975
3479	47988	20960
3480	47999	20945
3481	48010	20930
3482	48021	20915
3483	48033	20900
3484	48044	20885
3485	48055	20870
3486	48065	20855
3487	48076	20840
3488	48087	20825
3489	48098	20810
3490	48109	20795
3491	48120	20780
3492	48131	20765
3493	48141	20750
3494	48152	20735
3495	48162	20720
3496	48174	20705
3497	48187	20691
3498	48198	20676
3499	48210	20661
3500	48223	20647
3501	48236	20633
3502	48249	20619
3503	48261	20604
3504	48273	20590
3505	48284	20575
3506	48295	20560
3507	48307	20545
3508	48318	20530
3509	48329	20515
3510	48340	20501
3511	48352	20486
3512	48364	20471
3513	48375	20457
3514	48387	20442
3515	48399	20428
3516	48410	20413
3517	48421	20398
3518	48433	20383
3519	48445	20368
3520	48456	20354
3521	48468	20339
3522	48480	20325
3523	48492	20310
3524	48504	20296
3525	48515	20281
3526	48526	20266
3527	48538	20251
3528	48551	20237
3529	48563	20223
3530	48577	20209
3531	48589	20195
3532	48600	20180
3533	48611	20165
3534	48622	20150
3535	48634	20136
3536	48646	20121
3537	48657	20106
3538	48669	20092
3539	48681	20077
3540	48693	20063
3541	48704	20048
3542	48715	20033
3543	48727	20018
3544	48738	20004
3545	48749	19989
3546	48759	19974
3547	48771	19959
3548	48781	19944
3549	48793	19929
3550	48805	19915
3551	48817	19900
3552	48829	19886
3553	48840	19871
3554	48851	19856
3555	48862	19841
3556	48873	19826
3557	48884	19812
3558	48894	19796
3559	48905	19782
3560	48916	19766
3561	48926	19751
3562	48937	19737
3563	48948	19722
3564	48959	19707
3565	48970	19692
3566	48980	19677
3567	48991	19662
3568	49003	19648
3569	49013	19633
3570	49025	19618
3571	49036	19603
3572	49047	19588
3573	49058	19573
3574	49068	19558
3575	49079	19543
3576	49090	19529
3577	49101	19514
3578	49112	19499
3579	49123	19484
3580	49134	19469
3581	49145	19455
3582	49157	19440
3583	49168	19426
3584	49180	19411
3585	49191	19396
3586	49202	19382
3587	49214	19367
3588	49225	19352
3589	49236	19338
3590	49247	19323
3591	49257	19308
3592	49269	19293
3593	49280	19278
3594	49291	19264
3595	49301	19249
3596	49312	19234
3597	49323	19219
3598	49334	19204
3599	49345	19189
3600	49356	19175
3601	49367	19160
3602	49378	19145
3603	49389	19130
3604	49400	19116
3605	49411	19101
3606	49422	19086
3607	49433	19071
3608	49443	19056
3609	49454	19042
3610	49465	19027
3611	49476	19012
3612	49492	18999
3613	49505	18985
3614	49517	18971
3615	49527	18956
3616	49538	18941
3617	49549	18926
3618	49561	18912
3619	49572	18897
3620	49583	18883
3621	49595	18868
3622	49605	18853
3623	49616	18838
3624	49627	18824
3625	49637	18809
3626	49648	18794
3627	49659	18779
3628	49670	18764
3629	49680	18749
3630	49691	18735
3631	49702	18720
3632	49713	18705
3633	49724	18691
3634	49735	18676
3635	49746	18661
3636	49756	18646
3637	49768	18632
3638	49779	18617
3639	49790	18602
3640	49801	18588
3641	49811	18573
3642	49824	18559
3643	49835	18544
3644	49848	18530
3645	49859	18516
3646	49870	18501
3647	49881	18486
3648	49893	18472
3649	49904	18457
3650	49914	18442
3651	49925	18428
3652	49936	18413
3653	49947	18398
3654	49958	18384
3655	49969	18369
3656	49980	18354
3657	49991	18340
3658	50002	18325
3659	50020	18313
3660	50030	18298
3661	50042	18284
3662	50054	18270
3663	50065	18255
3664	50076	18240
3665	50087	18225
3666	50098	18211
3667	50109	18196
3668	50119	18181
3669	50131	18167
3670	50145	18154
3671	50159	18140
3672	50172	18126
3673	50189	18114
3674	50206	18101
3675	50223	18089
3676	50235	18074
3677	50247	18060
3678	50259	18046
3679	50271	18032
3680	50283	18017
3681	50299	18004
3682	50310	17990
3683	50322	17976
3684	50335	17962
3685	50348	17948
3686	50361	17934
3687	50374	17920
3688	50386	17906
3689	50397	17891
3690	50409	17877
3691	50422	17863
3692	50434	17849
3693	50446	17835
3694	50457	17820
3695	50469	17806
3696	50481	17792
3697	50493	17777
3698	50506	17763
3699	50518	17749
3700	50531	17735
3701	50542	17721
3702	50556	17707
3703	50568	17693
3704	50579	17678
3705	50590	17664
3706	50601	17649
3707	50613	17635
3708	50625	17621
3709	50636	17606
3710	50647	17592
3711	50659	17578
3712	50670	17563
3713	50682	17549
3714	50693	17534
3715	50705	17520
3716	50716	17505
3717	50728	17491
3718	50740	17477
3719	50752	17463
3720	50763	17448
3721	50774	17434
3722	50786	17419
3723	50798	17405
3724	50809	17391
3725	50820	17376
3726	50832	17362
3727	50846	17348
3728	50858	17334
3729	50870	17320
3730	50881	17306
3731	50893	17291
3732	50906	17277
3733	50917	17263
3734	50929	17249
3735	50941	17234
3736	50953	17220
3737	50964	17206
3738	50975	17191
3739	50986	17177
3740	50996	17162
3741	51007	17147
3742	51019	17133
3743	51030	17119
3744	51042	17104
3745	51053	17090
3746	51063	17075
3747	51074	17061
3748	51085	17046
3749	51096	17032
3750	51107	17017
3751	51120	17003
3752	51133	16989
3753	51147	16976
3754	51158	16962
3755	51173	16948
3756	51184	16934
3757	51195	16919
3758	51207	16905
3759	51219	16891
3760	51231	16877
3761	51242	16862
3762	51253	16848
3763	51264	16834
3764	51276	16819
3765	51288	16805
3766	51300	16791
3767	51311	16776
3768	51321	16762
3769	51332	16747
3770	51343	16733
3771	51354	16718
3772	51365	16704
3773	51375	16689
3774	51386	16674
3775	51396	16660
3776	51407	16645
3777	51418	16631
3778	51429	16616
3779	51440	16602
3780	51450	16587
3781	51461	16573
3782	51472	16558
3783	51484	16544
3784	51495	16530
3785	51505	16515
3786	51516	16501
3787	51527	16486
3788	51538	16472
3789	51551	16458
3790	51561	16443
3791	51571	16428
3792	51581	16414
3793	51592	16399
3794	51602	16385
3795	51613	16370
3796	51623	16355
3797	51634	16341
3798	51645	16327
3799	51657	16312
3800	51667	16298
3801	51679	16283
3802	51690	16269
3803	51700	16254
3804	51711	16240
3805	51721	16225
3806	51732	16211
3807	51744	16197
3808	51754	16182
3809	51766	16168
3810	51776	16153
3811	51786	16139
3812	51797	16124
3813	51807	16110
3814	51818	16095
3815	51828	16081
3816	51840	16066
3817	51850	16052
3818	51862	16038
3819	51874	16023
3820	51885	16009
3821	51896	15995
3822	51906	15980
3823	51917	15966
3824	51927	15951
3825	51939	15937
3826	51950	15923
3827	51961	15908
3828	51971	15894
3829	51983	15879
3830	51993	15865
3831	52004	15851
3832	52016	15836
3833	52027	15822
3834	52037	15808
3835	52048	15793
3836	52059	15779
3837	52070	15764
3838	52080	15750
3839	52092	15736
3840	52105	15722
3841	52117	15708
3842	52128	15694
3843	52141	15680
3844	52154	15666
3845	52166	15652
3846	52178	15638
3847	52189	15624
3848	52202	15610
3849	52213	15596
3850	52226	15582
3851	52238	15568
3852	52249	15554
3853	52262	15540
3854	52272	15525
3855	52284	15511
3856	52295	15497
3857	52307	15483
3858	52318	15469
3859	52330	15454
3860	52341	15440
3861	52353	15426
3862	52364	15412
3863	52375	15398
3864	52387	15384
3865	52399	15370
3866	52409	15355
3867	52420	15341
3868	52432	15327
3869	52443	15313
3870	52455	15298
3871	52466	15284
3872	52478	15270
3873	52489	15256
3874	52500	15242
3875	52512	15228
3876	52523	15213
3877	52536	15200
3878	52549	15186
3879	52560	15172
3880	52572	15158
3881	52583	15143
3882	52594	15129
3883	52606	15115
3884	52617	15101
3885	52628	15087
3886	52639	15072
3887	52650	15058
3888	52660	15044
3889	52671	15029
3890	52682	15015
3891	52693	15001
3892	52704	14986
3893	52714	14972
3894	52725	14958
3895	52736	14943
3896	52748	14929
3897	52759	14915
3898	52770	14901
3899	52780	14886
3900	52792	14872
3901	52802	14858
3902	52813	14844
3903	52823	14829
3904	52834	14815
3905	52845	14801
3906	52856	14786
3907	52867	14772
3908	52879	14758
3909	52890	14744
3910	52902	14730
3911	52912	14715
3912	52923	14701
3913	52934	14687
3914	52945	14673
3915	52956	14659
3916	52967	14644
3917	52978	14630
3918	52989	14616
3919	53000	14602
3920	53011	14587
3921	53022	14573
3922	53032	14559
3923	53043	14545
3924	53054	14530
3925	53065	14516
3926	53078	14503
3927	53090	14489
3928	53101	14474
3929	53113	14460
3930	53124	14446
3931	53135	14432
3932	53146	14418
3933	53157	14404
3934	53168	14390
3935	53179	14375
3936	53190	14361
3937	53201	14347
3938	53212	14333
3939	53222	14318
3940	53233	14304
3941	53244	14290
3942	53255	14276
3943	53265	14261
3944	53277	14247
3945	53288	14233
3946	53299	14219
3947	53309	14205
3948	53320	14190
3949	53331	14176
3950	53342	14162
3951	53353	14148
3952	53364	14134
3953	53374	14119
3954	53385	14105
3955	53395	14091
3956	53406	14077
3957	53417	14062
3958	53428	14048
3959	53440	14034
3960	53451	14020
3961	53461	14006
3962	53473	13992
3963	53484	13978
3964	53494	13963
3965	53505	13949
3966	53516	13935
3967	53529	13922
3968	53540	13907
3969	53552	13893
3970	53562	13879
3971	53573	13865
3972	53584	13851
3973	53595	13837
3974	53606	13822
3975	53617	13808
3976	53627	13794
3977	53638	13780
3978	53649	13766
3979	53660	13752
3980	53671	13738
3981	53682	13723
3982	53693	13709
3983	53703	13695
3984	53714	13681
3985	53725	13667
3986	53736	13653
3987	53746	13638
3988	53757	13624
3989	53768	13610
3990	53779	13596
3991	53789	13582
3992	53801	13568
3993	53811	13553
3994	53821	13539
3995	53832	13525
3996	53843	13511
3997	53855	13497
3998	53866	13483
3999	53877	13469
4000	53887	13455
4001	53898	13441
4002	53910	13427
4003	53921	13412
4004	53931	13398
4005	53941	13384
4006	53952	13370
4007	53963	13356
4008	53974	13342
4009	53985	13328
4010	53996	13313
4011	54011	13300
4012	54022	13286
4013	54034	13272
4014	54046	13259
4015	54060	13246
4016	54074	13232
4017	54090	13219
4018	54103	13206
4019	54117	13192
4020	54133	13179
4021	54145	13166
4022	54157	13152
4023	54170	13138
4024	54184	13125
4025	54204	13113
4026	54220	13100
4027	54236	13087
4028	54258	13076
4029	54275	13063
4030	54293	13051
4031	54311	13039
4032	54328	13026
4033	54348	13014
4034	54367	13002
4035	54386	12990
4036	54400	12976
4037	54412	12963
4038	54425	12949
4039	54437	12935
4040	54449	12921
4041	54460	12907
4042	54471	12893
4043	54483	12879
4044	54495	12866
4045	54508	12852
4046	54519	12838
4047	54533	12825
4048	54545	12811
4049	54557	12797
4050	54570	12783
4051	54583	12770
4052	54594	12756
4053	54606	12742
4054	54617	12728
4055	54629	12714
4056	54640	12700
4057	54651	12686
4058	54663	12672
4059	54674	12658
4060	54686	12644
4061	54697	12630
4062	54708	12616
4063	54719	12602
4064	54730	12588
4065	54742	12574
4066	54754	12561
4067	54766	12547
4068	54777	12533
4069	54790	12519
4070	54802	12505
4071	54813	12491
4072	54825	12478
4073	54836	12464
4074	54847	12450
4075	54858	12436
4076	54870	12422
4077	54882	12408
4078	54894	12394
4079	54906	12380
4080	54918	12367
4081	54930	12353
4082	54941	12339
4083	54953	12325
4084	54964	12311
4085	54975	12297
4086	54987	12283
4087	54997	12269
4088	55009	12255
4089	55020	12241
4090	55032	12227
4091	55045	12214
4092	55057	12200
4093	55068	12186
4094	55080	12172
4095	55092	12159
4096	55103	12145
4097	55115	12131
4098	55126	12117
4099	55137	12103
4100	55148	12089
4101	55158	12075
4102	55169	12061
4103	55179	12047
4104	55190	12032
4105	55200	12018
4106	55211	12004
4107	55222	11990
4108	55233	11976
4109	55244	11962
4110	55256	11949
4111	55267	11935
4112	55278	11921
4113	55289	11907
4114	55300	11893
4115	55311	11879
4116	55322	11865
4117	55333	11851
4118	55344	11837
4119	55355	11823
4120	55366	11809
4121	55377	11795
4122	55387	11781
4123	55399	11767
4124	55410	11753
4125	55421	11739
4126	55432	11725
4127	55444	11712
4128	55455	11698
4129	55466	11684
4130	55477	11670
4131	55487	11656
4132	55498	11642
4133	55509	11628
4134	55523	11614
4135	55534	11601
4136	55545	11587
4137	55556	11573
4138	55567	11559
4139	55577	11545
4140	55588	11531
4141	55599	11517
4142	55611	11503
4143	55622	11489
4144	55633	11475
4145	55643	11461
4146	55654	11447
4147	55666	11433
4148	55677	11419
4149	55687	11405
4150	55698	11391
4151	55709	11378
4152	55720	11364
4153	55732	11350
4154	55742	11336
4155	55752	11322
4156	55762	11308
4157	55773	11294
4158	55784	11280
4159	55795	11266
4160	55805	11252
4161	55817	11238
4162	55827	11224
4163	55838	11210
4164	55849	11196
4165	55861	11183
4166	55872	11169
4167	55883	11155
4168	55893	11141
4169	55904	11127
4170	55915	11113
4171	55927	11099
4172	55942	11086
4173	55953	11072
4174	55964	11058
4175	55975	11045
4176	55986	11031
4177	55997	11017
4178	56008	11003
4179	56021	10989
4180	56034	10976
4181	56045	10962
4182	56057	10948
4183	56069	10935
4184	56080	10921
4185	56092	10907
4186	56104	10893
4187	56115	10880
4188	56126	10866
4189	56138	10852
4190	56150	10838
4191	56162	10825
4192	56174	10811
4193	56185	10797
4194	56196	10783
4195	56207	10769
4196	56218	10756
4197	56230	10742
4198	56242	10728
4199	56253	10714
4200	56265	10701
4201	56277	10687
4202	56288	10673
4203	56299	10659
4204	56310	10646
4205	56322	10632
4206	56333	10618
4207	56344	10604
4208	56356	10591
4209	56367	10577
4210	56379	10563
4211	56390	10549
4212	56402	10536
4213	56413	10522
4214	56425	10508
4215	56436	10494
4216	56448	10481
4217	56460	10467
4218	56471	10453
4219	56482	10439
4220	56494	10426
4221	56508	10412
4222	56519	10399
4223	56531	10385
4224	56542	10371
4225	56554	10358
4226	56565	10344
4227	56576	10330
4228	56588	10316
4229	56598	10302
4230	56609	10289
4231	56620	10275
4232	56631	10261
4233	56642	10247
4234	56653	10233
4235	56664	10219
4236	56675	10206
4237	56686	10192
4238	56696	10178
4239	56706	10164
4240	56718	10150
4241	56729	10136
4242	56739	10123
4243	56750	10109
4244	56760	10095
4245	56771	10081
4246	56782	10067
4247	56792	10053
4248	56803	10039
4249	56814	10026
4250	56825	10012
4251	56835	9998
4252	56845	9984
4253	56856	9970
4254	56867	9956
4255	56878	9943
4256	56888	9929
4257	56899	9915
4258	56911	9901
4259	56922	9887
4260	56932	9874
4261	56943	9860
4262	56954	9846
4263	56964	9832
4264	56975	9818
4265	56987	9805
4266	56999	9791
4267	57011	9777
4268	57022	9764
4269	57034	9750
4270	57046	9736
4271	57057	9723
4272	57068	9709
4273	57079	9695
4274	57090	9681
4275	57102	9668
4276	57113	9654
4277	57124	9640
4278	57134	9627
4279	57145	9613
4280	57156	9599
4281	57167	9585
4282	57178	9571
4283	57188	9558
4284	57199	9544
4285	57210	9530
4286	57221	9516
4287	57232	9503
4288	57244	9489
4289	57255	9475
4290	57266	9462
4291	57277	9448
4292	57287	9434
4293	57297	9420
4294	57308	9406
4295	57319	9393
4296	57331	9379
4297	57341	9365
4298	57353	9352
4299	57363	9338
4300	57374	9324
4301	57384	9310
4302	57395	9296
4303	57406	9283
4304	57417	9269
4305	57428	9255
4306	57438	9241
4307	57449	9228
4308	57459	9214
4309	57469	9200
4310	57480	9186
4311	57491	9173
4312	57502	9159
4313	57513	9145
4314	57524	9131
4315	57535	9118
4316	57546	9104
4317	57557	9090
4318	57568	9077
4319	57578	9063
4320	57590	9049
4321	57600	9035
4322	57611	9022
4323	57622	9008
4324	57633	8994
4325	57644	8981
4326	57655	8967
4327	57666	8953
4328	57677	8940
4329	57688	8926
4330	57699	8912
4331	57711	8899
4332	57725	8885
4333	57739	8872
4334	57750	8859
4335	57762	8845
4336	57774	8832
4337	57786	8818
4338	57797	8804
4339	57808	8791
4340	57820	8777
4341	57830	8763
4342	57842	8750
4343	57853	8736
4344	57864	8722
4345	57877	8709
4346	57891	8696
4347	57903	8682
4348	57915	8669
4349	57927	8655
4350	57939	8642
4351	57951	8628
4352	57964	8615
4353	57981	8602
4354	57996	8589
4355	58009	8576
4356	58023	8562
4357	58036	8549
4358	58047	8536
4359	58058	8522
4360	58070	8508
4361	58081	8495
4362	58092	8481
4363	58104	8467
4364	58115	8454
4365	58126	8440
4366	58137	8427
4367	58148	8413
4368	58160	8399
4369	58172	8386
4370	58184	8372
4371	58196	8359
4372	58206	8345
4373	58217	8332
4374	58229	8318
4375	58241	8304
4376	58252	8291
4377	58263	8277
4378	58275	8264
4379	58287	8250
4380	58299	8237
4381	58310	8223
4382	58321	8210
4383	58333	8196
4384	58344	8182
4385	58356	8169
4386	58367	8155
4387	58378	8142
4388	58390	8128
4389	58403	8115
4390	58415	8101
4391	58426	8088
4392	58438	8074
4393	58449	8061
4394	58460	8047
4395	58472	8033
4396	58484	8020
4397	58497	8007
4398	58509	7993
4399	58521	7980
4400	58532	7966
4401	58544	7953
4402	58556	7939
4403	58567	7926
4404	58579	7912
4405	58591	7899
4406	58603	7885
4407	58614	7872
4408	58626	7858
4409	58637	7844
4410	58648	7831
4411	58660	7817
4412	58672	7804
4413	58683	7790
4414	58694	7777
4415	58706	7763
4416	58717	7750
4417	58729	7736
4418	58740	7723
4419	58751	7709
4420	58762	7695
4421	58773	7682
4422	58784	7668
4423	58795	7655
4424	58806	7641
4425	58817	7627
4426	58827	7614
4427	58838	7600
4428	58849	7586
4429	58859	7573
4430	58870	7559
4431	58881	7546
4432	58892	7532
4433	58903	7518
4434	58913	7505
4435	58925	7491
4436	58936	7478
4437	58947	7464
4438	58959	7451
4439	58971	7437
4440	58982	7424
4441	58994	7410
4442	59005	7397
4443	59018	7383
4444	59029	7370
4445	59040	7356
4446	59050	7343
4447	59061	7329
4448	59071	7315
4449	59082	7302
4450	59092	7288
4451	59103	7275
4452	59114	7261
4453	59124	7247
4454	59135	7234
4455	59146	7220
4456	59157	7207
4457	59167	7193
4458	59178	7179
4459	59188	7166
4460	59199	7152
4461	59210	7139
4462	59222	7125
4463	59234	7112
4464	59245	7098
4465	59256	7085
4466	59266	7071
4467	59277	7058
4468	59288	7044
4469	59298	7030
4470	59309	7017
4471	59319	7003
4472	59330	6990
4473	59340	6976
4474	59350	6962
4475	59362	6949
4476	59372	6935
4477	59383	6922
4478	59394	6908
4479	59405	6895
4480	59416	6881
4481	59426	6868
4482	59437	6854
4483	59448	6841
4484	59459	6827
4485	59470	6814
4486	59483	6800
4487	59494	6787
4488	59505	6773
4489	59517	6760
4490	59527	6746
4491	59537	6733
4492	59549	6719
4493	59559	6706
4494	59569	6692
4495	59580	6678
4496	59590	6665
4497	59600	6651
4498	59612	6638
4499	59622	6624
4500	59633	6611
4501	59643	6597
4502	59653	6584
4503	59664	6570
4504	59675	6556
4505	59686	6543
4506	59697	6529
4507	59707	6516
4508	59717	6502
4509	59728	6489
4510	59739	6475
4511	59749	6462
4512	59759	6448
4513	59770	6435
4514	59781	6421
4515	59791	6408
4516	59803	6394
4517	59813	6381
4518	59824	6367
4519	59836	6354
4520	59847	6340
4521	59858	6327
4522	59870	6313
4523	59881	6300
4524	59892	6287
4525	59902	6273
4526	59913	6260
4527	59925	6246
4528	59937	6233
4529	59948	6219
4530	59961	6206
4531	59973	6193
4532	59984	6179
4533	59996	6166
4534	60007	6152
4535	60018	6139
4536	60030	6126
4537	60043	6112
4538	60056	6099
4539	60066	6086
4540	60078	6072
4541	60089	6059
4542	60101	6045
4543	60113	6032
4544	60125	6019
4545	60136	6005
4546	60148	5992
4547	60159	5978
4548	60171	5965
4549	60183	5952
4550	60194	5938
4551	60205	5925
4552	60217	5911
4553	60229	5898
4554	60240	5885
4555	60252	5871
4556	60263	5858
4557	60274	5844
4558	60286	5831
4559	60299	5818
4560	60310	5804
4561	60322	5791
4562	60333	5778
4563	60344	5764
4564	60356	5751
4565	60367	5737
4566	60379	5724
4567	60390	5711
4568	60402	5697
4569	60413	5684
4570	60425	5671
4571	60436	5657
4572	60447	5644
4573	60460	5630
4574	60473	5617
4575	60485	5604
4576	60496	5591
4577	60507	5577
4578	60518	5564
4579	60528	5550
4580	60539	5537
4581	60550	5523
4582	60561	5510
4583	60573	5497
4584	60584	5483
4585	60595	5470
4586	60606	5456
4587	60616	5443
4588	60627	5429
4589	60637	5416
4590	60648	5403
4591	60659	5389
4592	60669	5376
4593	60679	5362
4594	60690	5349
4595	60701	5335
4596	60712	5322
4597	60722	5308
4598	60733	5295
4599	60743	5282
4600	60754	5268
4601	60765	5255
4602	60776	5241
4603	60787	5228
4604	60798	5215
4605	60809	5201
4606	60820	5188
4607	60831	5174
4608	60843	5161
4609	60854	5148
4610	60865	5134
4611	60876	5121
4612	60887	5108
4613	60898	5094
4614	60910	5081
4615	60924	5068
4616	60935	5054
4617	60946	5041
4618	60958	5028
4619	60970	5014
4620	60981	5001
4621	60991	4988
4622	61002	4974
4623	61013	4961
4624	61024	4947
4625	61035	4934
4626	61047	4921
4627	61059	4908
4628	61071	4894
4629	61083	4881
4630	61094	4868
4631	61105	4854
4632	61116	4841
4633	61126	4827
4634	61137	4814
4635	61147	4801
4636	61157	4787
4637	61168	4774
4638	61178	4760
4639	61189	4747
4640	61200	4734
4641	61211	4720
4642	61222	4707
4643	61232	4693
4644	61243	4680
4645	61254	4667
4646	61265	4653
4647	61275	4640
4648	61286	4627
4649	61297	4613
4650	61308	4600
4651	61320	4587
4652	61330	4573
4653	61341	4560
4654	61351	4547
4655	61363	4533
4656	61374	4520
4657	61386	4507
4658	61396	4493
4659	61406	4480
4660	61417	4466
4661	61428	4453
4662	61439	4440
4663	61450	4426
4664	61462	4413
4665	61473	4400
4666	61484	4387
4667	61495	4373
4668	61505	4360
4669	61516	4346
4670	61526	4333
4671	61536	4320
4672	61547	4306
4673	61558	4293
4674	61569	4280
4675	61580	4266
4676	61590	4253
4677	61602	4240
4678	61612	4226
4679	61623	4213
4680	61634	4200
4681	61645	4186
4682	61657	4173
4683	61667	4160
4684	61678	4147
4685	61689	4133
4686	61699	4120
4687	61710	4107
4688	61720	4093
4689	61731	4080
4690	61742	4067
4691	61752	4053
4692	61763	4040
4693	61774	4027
4694	61786	4013
4695	61798	4000
4696	61809	3987
4697	61820	3973
4698	61832	3960
4699	61842	3947
4700	61853	3934
4701	61864	3920
4702	61875	3907
4703	61887	3894
4704	61901	3881
4705	61913	3867
4706	61925	3854
4707	61936	3841
4708	61949	3828
4709	61961	3815
4710	61972	3801
4711	61983	3788
4712	61993	3775
4713	62005	3761
4714	62017	3748
4715	62028	3735
4716	62039	3722
4717	62051	3708
4718	62064	3695
4719	62076	3682
4720	62088	3669
4721	62100	3656
4722	62112	3642
4723	62123	3629
4724	62135	3616
4725	62146	3603
4726	62158	3589
4727	62169	3576
4728	62180	3563
4729	62192	3550
4730	62203	3536
4731	62215	3523
4732	62226	3510
4733	62237	3497
4734	62249	3483
4735	62260	3470
4736	62273	3457
4737	62284	3444
4738	62295	3430
4739	62307	3417
4740	62318	3404
4741	62330	3391
4742	62341	3378
4743	62354	3364
4744	62366	3351
4745	62378	3338
4746	62390	3325
4747	62402	3312
4748	62414	3298
4749	62425	3285
4750	62436	3272
4751	62447	3259
4752	62461	3245
4753	62472	3232
4754	62483	3219
4755	62494	3206
4756	62506	3193
4757	62518	3179
4758	62529	3166
4759	62541	3153
4760	62553	3140
4761	62565	3126
4762	62577	3113
4763	62588	3100
4764	62599	3087
4765	62611	3074
4766	62621	3060
4767	62631	3047
4768	62642	3034
4769	62653	3021
4770	62664	3007
4771	62674	2994
4772	62685	2981
4773	62696	2968
4774	62706	2954
4775	62717	2941
4776	62727	2928
